"PVWatts Hourly PV Performance Data"
"Requested Location","London"
"Location","Lat, Lng: 51.49, -0.14"
"Latitude (DD)","51.49"
"Longitude (DD)","-0.14"
"Elevation (m)","11"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","19","15","801","104","11.7","1.6","0.2","607.865","27.869","2084.749","1995.024"
"4","19","16","724","89","11.2","1.5","0.2","402.813","22.104","1380.483","1315.712"
"4","19","17","175","134","10","1.3","0.2","163.041","14.562","535.151","500.334"
"4","19","18","0","18","7.7","1.2","0.2","16.719","8.142","40.234","22.954"
"4","19","19","0","0","6.2","1.6","0.2","0","6.2","0","0"
"4","19","20","0","0","5.5","1.9","0.2","0","5.5","0","0"
"4","19","21","0","0","4.5","1.9","0.2","0","4.5","0","0"
"4","19","22","0","0","3.7","1.8","0.2","0","3.7","0","0"
"4","19","23","0","0","3.6","1.9","0.2","0","3.6","0","0"
"4","20","0","0","0","3.6","1.8","0.2","0","3.6","0","0"
"4","20","1","0","0","3.4","1.7","0.2","0","3.4","0","0"
"4","20","2","0","0","3.2","1.7","0.2","0","3.2","0","0"
"4","20","3","0","0","3.1","1.6","0.2","0","3.1","0","0"
"4","20","4","0","0","3.2","1.6","0.2","0","3.2","0","0"
"4","20","5","0","11","4.2","2","0.2","10.201","4.432","26.125","9.345"
"4","20","6","2","56","6.4","2.8","0.2","52.511","7.5","178.653","156.468"
"4","20","7","7","109","8.4","3.1","0.2","105.116","10.494","363.894","335.146"
"4","20","8","15","178","10","3.2","0.2","178.061","13.483","615.472","577.809"
"4","20","9","27","239","11.4","3.2","0.2","257.04","16.418","881.55","834.459"
"4","20","10","1","264","12.6","3.1","0.2","254.721","17.644","862.679","816.256"
"4","20","11","0","195","13.5","2.9","0.2","185.244","17.291","620.504","582.663"
"4","20","12","0","146","13.9","2.8","0.2","137.522","16.764","456.936","424.891"
"4","20","13","0","136","13.9","2.7","0.2","127.833","16.611","425.019","394.105"
"4","20","14","0","102","13.8","2.7","0.2","95.248","15.823","315.931","288.882"
"4","20","15","0","81","13.4","2.6","0.2","75.445","15.035","250.848","226.106"
"4","20","16","0","56","13","2.3","0.2","52.085","14.196","172.795","150.818"
"4","20","17","0","29","12.2","1.5","0.2","26.926","12.93","87.162","68.219"
"4","20","18","0","11","10.9","1","0.2","10.201","11.19","25.225","8.477"
"4","20","19","0","0","10","1.1","0.2","0","10","0","0"
"4","20","20","0","0","9.7","1.1","0.2","0","9.7","0","0"
"4","20","21","0","0","9.4","1.1","0.2","0","9.4","0","0"
"4","20","22","0","0","8.8","1.1","0.2","0","8.8","0","0"
"4","20","23","0","0","8.1","1.2","0.2","0","8.1","0","0"
"4","21","0","0","0","7.4","1.3","0.2","0","7.4","0","0"
"4","21","1","0","0","6.7","1.3","0.2","0","6.7","0","0"
"4","21","2","0","0","6.3","1.4","0.2","0","6.3","0","0"
"4","21","3","0","0","6.3","1.6","0.2","0","6.3","0","0"
"4","21","4","0","0","6.5","1.7","0.2","0","6.5","0","0"
"4","21","5","0","4","7.3","2","0.2","3.704","7.386","9.43","0"
"4","21","6","0","20","8.7","2.2","0.2","18.557","9.134","60.138","42.153"
"4","21","7","0","45","10.7","2.2","0.2","41.832","11.679","138.948","118.171"
"4","21","8","0","75","13","2.7","0.2","69.843","14.486","231.935","207.863"
"4","21","9","0","105","14.3","3.1","0.2","98.103","16.245","325.09","297.716"
"4","21","10","0","126","15","3.4","0.2","118.217","17.23","390.815","361.112"
"4","21","11","0","136","15.4","3.5","0.2","127.873","17.773","421.928","391.123"
"4","21","12","0","140","15.7","3.6","0.2","131.723","18.107","434.528","403.277"
"4","21","13","0","134","15.6","3.6","0.2","125.897","17.902","416.074","385.477"
"4","21","14","0","118","15.3","3.5","0.2","110.513","17.355","366.264","337.431"
"4","21","15","0","93","14.8","3.3","0.2","86.726","16.468","288.168","262.103"
"4","21","16","0","66","14.2","2.8","0.2","61.416","15.488","203.995","180.912"
"4","21","17","0","26","13.1","2.1","0.2","24.135","13.676","77.52","58.919"
"4","21","18","0","6","11.8","1.7","0.2","5.558","11.936","13.934","0"
"4","21","19","0","0","10.6","1.6","0.2","0","10.6","0","0"
"4","21","20","0","0","9.7","1.6","0.2","0","9.7","0","0"
"4","21","21","0","0","8.8","1.6","0.2","0","8.8","0","0"
"4","21","22","0","0","8.1","1.7","0.2","0","8.1","0","0"
"4","21","23","0","0","7.6","2","0.2","0","7.6","0","0"
"4","22","0","0","0","7.4","2.4","0.2","0","7.4","0","0"
"4","22","1","0","0","7.3","2.6","0.2","0","7.3","0","0"
"4","22","2","0","0","6.8","2.5","0.2","0","6.8","0","0"
"4","22","3","0","0","6.6","2.5","0.2","0","6.6","0","0"
"4","22","4","0","0","6.6","2.7","0.2","0","6.6","0","0"
"4","22","5","91","22","6.9","2.9","0.2","19.088","7.274","52.736","35.013"
"4","22","6","0","6","7.6","3","0.2","5.561","7.713","17.177","0.714"
"4","22","7","0","29","8.8","3.1","0.2","26.939","9.337","88.682","69.686"
"4","22","8","0","31","10.3","3.1","0.2","28.824","10.873","93.618","74.447"
"4","22","9","0","71","11.5","2.9","0.2","66.155","12.857","218.804","195.197"
"4","22","10","0","99","12.4","2.6","0.2","92.445","14.396","306.201","279.497"
"4","22","11","95","407","13.2","2.4","0.2","505.3","24.523","1694.153","1618.268"
"4","22","12","842","145","14","2.4","0.2","960.849","35.635","3139.1","3012.015"
"4","22","13","8","334","14.5","2.5","0.2","331.683","21.793","1113.177","1057.878"
"4","22","14","820","128","14.7","2.6","0.2","779.954","31.663","2613.375","2504.918"
"4","22","15","43","291","14.5","2.7","0.2","315.487","21.219","1076.321","1022.329"
"4","22","16","686","103","14","2.6","0.2","404.33","22.776","1384.472","1319.561"
"4","22","17","0","78","12.7","1.9","0.2","72.42","14.5","243.075","218.607"
"4","22","18","301","45","10.1","1.2","0.2","36.378","11.106","101.385","81.938"
"4","22","19","0","0","8","1.3","0.2","0","8","0","0"
"4","22","20","0","0","7","1.4","0.2","0","7","0","0"
"4","22","21","0","0","6.2","1.4","0.2","0","6.2","0","0"
"4","22","22","0","0","5.5","1.4","0.2","0","5.5","0","0"
"4","22","23","0","0","4.8","1.3","0.2","0","4.8","0","0"
"4","23","0","0","0","4.2","1.1","0.2","0","4.2","0","0"
"4","23","1","0","0","3.9","1.1","0.2","0","3.9","0","0"
"4","23","2","0","0","3.9","1.1","0.2","0","3.9","0","0"
"4","23","3","0","0","4","1.1","0.2","0","4","0","0"
"4","23","4","0","0","4.3","1.2","0.2","0","4.3","0","0"
"4","23","5","0","11","5.6","1.5","0.2","10.199","5.868","29.283","12.391"
"4","23","6","0","6","7.8","2.1","0.2","5.561","7.933","17.166","0.704"
"4","23","7","0","82","9.4","2.3","0.2","76.417","11.155","260.532","235.447"
"4","23","8","32","261","10.6","2.1","0.2","270.902","17.054","934.666","885.693"
"4","23","9","647","190","11.6","2.1","0.2","717.113","28.728","2422.775","2321.072"
"4","23","10","1","247","12.1","2.2","0.2","237.378","17.623","801.777","757.512"
"4","23","11","710","213","12.7","2.3","0.2","915.401","33.689","3007.726","2885.296"
"4","23","12","18","370","13.6","2.4","0.2","378.3","22.068","1269.173","1208.347"
"4","23","13","6","330","14.3","2.5","0.2","325.621","21.459","1093.356","1038.76"
"4","23","14","20","323","14.7","2.5","0.2","328.936","21.944","1109.588","1054.417"
"4","23","15","31","289","14.7","2.4","0.2","298.329","21.409","1014.761","962.95"
"4","23","16","26","239","14.1","2.3","0.2","239.464","19.599","821.602","776.635"
"4","23","17","0","82","13","1.9","0.2","76.099","14.892","255.615","230.704"
"4","23","18","225","49","11","1.8","0.2","40.199","11.977","114.336","94.431"
"4","23","19","0","0","9.3","2","0.2","0","9.3","0","0"
"4","23","20","0","0","8.8","2.1","0.2","0","8.8","0","0"
"4","23","21","0","0","8.3","2.2","0.2","0","8.3","0","0"
"4","23","22","0","0","7.9","2.3","0.2","0","7.9","0","0"
"4","23","23","0","0","7.8","2.3","0.2","0","7.8","0","0"
"4","24","0","0","0","7.5","2.1","0.2","0","7.5","0","0"
"4","24","1","0","0","7.2","1.9","0.2","0","7.2","0","0"
"4","24","2","0","0","6.8","1.8","0.2","0","6.8","0","0"
"4","24","3","0","0","6.3","1.8","0.2","0","6.3","0","0"
"4","24","4","0","0","6","1.9","0.2","0","6","0","0"
"4","24","5","156","24","6.6","2.4","0.2","21.091","7.048","57.029","39.154"
"4","24","6","481","62","8.2","2.9","0.2","173.211","11.643","535.432","500.605"
"4","24","7","198","183","10.5","3.2","0.2","266.791","15.729","931.931","883.054"
"4","24","8","297","224","12.3","3.5","0.2","417.425","20.105","1451.576","1384.287"
"4","24","9","50","273","13","3.7","0.2","309.819","18.593","1058.923","1005.547"
"4","24","10","22","269","13.3","3.9","0.2","277.956","18.162","942.493","893.242"
"4","24","11","40","312","13.5","4","0.2","350.888","19.547","1188.467","1130.501"
"4","24","12","1","150","13.7","4.2","0.2","142.277","16.081","474.252","441.594"
"4","24","13","1","161","13.8","4.5","0.2","152.797","16.256","511.581","477.599"
"4","24","14","2","155","13.3","4.4","0.2","147.617","15.709","497.476","463.994"
"4","24","15","122","262","12.6","4.2","0.2","333.943","18.223","1157.806","1100.926"
"4","24","16","2","106","12","3.9","0.2","100","13.759","340.841","312.909"
"4","24","17","0","12","11","3.7","0.2","11.128","11.202","34.929","17.837"
"4","24","18","0","7","9.6","4","0.2","6.485","9.709","17.951","1.46"
"4","24","19","0","0","8.1","4.5","0.2","0","8.1","0","0"
"4","24","20","0","0","6.5","4.7","0.2","0","6.5","0","0"
"4","24","21","0","0","5.2","4.4","0.2","0","5.2","0","0"
"4","24","22","0","0","3.9","4.3","0.2","0","3.9","0","0"
"4","24","23","0","0","2.7","4.3","0.2","0","2.7","0","0"
"4","25","0","0","0","1.7","4.1","0.2","0","1.7","0","0"
"4","25","1","0","0","0.9","3.8","0.2","0","0.9","0","0"
"4","25","2","0","0","0.3","3.6","0.2","0","0.3","0","0"
"4","25","3","0","0","-0.2","3.3","0.2","0","-0.2","0","0"
"4","25","4","0","0","-0.4","3.1","0.2","0","-0.4","0","0"
"4","25","5","0","7","0.4","3.3","0.2","6.485","0.522","19.352","2.812"
"4","25","6","540","62","2.6","3.5","0.2","188.637","5.999","596.304","559.32"
"4","25","7","711","82","5","3.8","0.2","404.249","12.22","1445.279","1378.212"
"4","25","8","812","93","6.5","3.7","0.2","617.646","17.73","2197.142","2103.434"
"4","25","9","874","101","7.6","3.7","0.2","798.265","22.086","2773.111","2658.994"
"4","25","10","916","105","8.4","3.7","0.2","935.192","25.349","3188.487","3059.652"
"4","25","11","939","104","9.1","3.8","0.2","1006.809","27.066","3398.528","3262.251"
"4","25","12","53","401","9.5","4","0.2","458.264","17.397","1572.144","1500.582"
"4","25","13","86","385","9.7","4.1","0.2","466.518","17.634","1605.975","1533.215"
"4","25","14","72","354","9.5","4.4","0.2","411.804","16.226","1428.799","1362.317"
"4","25","15","49","299","8.8","4.6","0.2","326.732","14.004","1145.806","1089.351"
"4","25","16","361","189","7.8","4.3","0.2","345.313","13.538","1222.325","1163.159"
"4","25","17","5","149","6.8","3.6","0.2","138.501","9.348","485.78","452.712"
"4","25","18","325","49","5.6","2.5","0.2","42.332","6.493","122.29","102.102"
"4","25","19","0","0","4.5","2.1","0.2","0","4.5","0","0"
"4","25","20","0","0","4","2.5","0.2","0","4","0","0"
"4","25","21","0","0","3.4","2.8","0.2","0","3.4","0","0"
"4","25","22","0","0","2.9","3","0.2","0","2.9","0","0"
"4","25","23","0","0","2.7","3.2","0.2","0","2.7","0","0"
"4","26","0","0","0","2.8","3.4","0.2","0","2.8","0","0"
"4","26","1","0","0","2.9","3.6","0.2","0","2.9","0","0"
"4","26","2","0","0","2.9","3.8","0.2","0","2.9","0","0"
"4","26","3","0","0","2.9","3.8","0.2","0","2.9","0","0"
"4","26","4","0","0","2.8","3.9","0.2","0","2.8","0","0"
"4","26","5","33","30","3","4.1","0.2","27.263","3.455","84.259","65.419"
"4","26","6","0","6","3.6","4.4","0.2","5.562","3.691","17.547","1.071"
"4","26","7","0","39","4.5","4.8","0.2","36.248","5.063","122.918","102.709"
"4","26","8","2","213","5.6","5","0.2","203.907","8.682","718.413","677.103"
"4","26","9","0","91","6.7","5.1","0.2","84.849","7.964","288.713","262.628"
"4","26","10","76","384","7.7","5.1","0.2","456.726","14.5","1588.754","1516.604"
"4","26","11","87","408","8.4","5.1","0.2","497.949","15.809","1722.301","1645.419"
"4","26","12","48","402","8.6","5.1","0.2","454.332","15.357","1569.495","1498.027"
"4","26","13","50","354","8.4","5","0.2","401.001","14.444","1391.187","1326.037"
"4","26","14","360","312","8.1","4.9","0.2","607.678","17.413","2126.285","2035.088"
"4","26","15","1","218","7.7","4.6","0.2","208.16","11.013","727.676","686.038"
"4","26","16","597","136","7.4","4.2","0.2","400.419","14.147","1418.23","1352.122"
"4","26","17","3","125","6.7","3.2","0.2","116.149","8.976","405.833","375.599"
"4","26","18","263","56","5.4","1.9","0.2","48.435","6.556","143.588","122.646"
"4","26","19","0","0","4","1.4","0.2","0","4","0","0"
"4","26","20","0","0","3.3","1.4","0.2","0","3.3","0","0"
"4","26","21","0","0","2.6","1.4","0.2","0","2.6","0","0"
"4","26","22","0","0","1.9","1.4","0.2","0","1.9","0","0"
"4","26","23","0","0","1.2","1.4","0.2","0","1.2","0","0"
"4","27","0","0","0","0.6","1.4","0.2","0","0.6","0","0"
"4","27","1","0","0","0.1","1.3","0.2","0","0.1","0","0"
"4","27","2","0","0","-0.4","1.3","0.2","0","-0.4","0","0"
"4","27","3","0","0","-0.7","1.3","0.2","0","-0.7","0","0"
"4","27","4","0","0","-0.5","1.4","0.2","0","-0.5","0","0"
"4","27","5","205","28","1","1.9","0.2","27.616","1.639","74.318","55.83"
"4","27","6","520","64","3.2","2.7","0.2","189.2","7.104","601.503","564.335"
"4","27","7","20","193","5.6","2.9","0.2","191.563","9.546","677.945","638.069"
"4","27","8","78","298","7.8","3.6","0.2","344.317","14.124","1208.776","1150.09"
"4","27","9","121","370","8.7","3.8","0.2","467.705","17.021","1622.803","1549.447"
"4","27","10","85","381","9.2","3.8","0.2","461.36","17.394","1588.449","1516.31"
"4","27","11","118","430","9.4","3.9","0.2","551.135","19.042","1887.194","1804.469"
"4","27","12","1","277","9.5","3.9","0.2","267.029","14.164","913.774","865.541"
"4","27","13","3","312","9.6","3.9","0.2","303.962","14.914","1043.472","990.644"
"4","27","14","0","210","9.6","3.8","0.2","199.554","13.145","685.26","645.124"
"4","27","15","1","185","9.4","3.7","0.2","175.714","12.576","607.326","569.952"
"4","27","16","0","27","9","3.4","0.2","25.081","9.476","82.185","63.418"
"4","27","17","1","64","8.5","2.6","0.2","59.713","9.797","202.971","179.925"
"4","27","18","0","4","7.7","1.9","0.2","3.704","7.79","10.455","0"
"4","27","19","0","0","7","1.7","0.2","0","7","0","0"
"4","27","20","0","0","6.9","2","0.2","0","6.9","0","0"
"4","27","21","0","0","6.7","2.5","0.2","0","6.7","0","0"
"4","27","22","0","0","6.3","2.6","0.2","0","6.3","0","0"
"4","27","23","0","0","6","2.6","0.2","0","6","0","0"
"4","28","0","0","0","5.8","2.4","0.2","0","5.8","0","0"
"4","28","1","0","0","5.6","2.1","0.2","0","5.6","0","0"
"4","28","2","0","0","5.5","1.9","0.2","0","5.5","0","0"
"4","28","3","0","0","5.5","1.8","0.2","0","5.5","0","0"
"4","28","4","0","0","5.3","1.7","0.2","0","5.3","0","0"
"4","28","5","0","6","5.7","2.1","0.2","5.558","5.831","16.472","0.034"
"4","28","6","0","41","6.7","2.4","0.2","38.1","7.559","128.54","108.131"
"4","28","7","1","131","8","2.6","0.2","123.282","10.677","428.039","397.018"
"4","28","8","17","243","9.5","2.8","0.2","242.915","14.579","841.57","795.895"
"4","28","9","0","125","10.9","3.1","0.2","117.149","13.222","394.816","364.972"
"4","28","10","0","174","11.8","3.3","0.2","164.428","14.95","554.045","518.559"
"4","28","11","0","223","12.6","3.2","0.2","212.4","16.733","714.808","673.625"
"4","28","12","1","270","13.2","3","0.2","259.939","18.428","874.37","827.533"
"4","28","13","44","377","13.7","2.7","0.2","419.75","22.604","1412.309","1346.411"
"4","28","14","80","365","13.9","2.3","0.2","429","23.712","1447.534","1380.387"
"4","28","15","800","108","13.9","2","0.2","622.832","29.117","2121.129","2030.115"
"4","28","16","0","159","13.4","1.6","0.2","149.566","17.363","509.442","475.536"
"4","28","17","0","36","12.5","0.9","0.2","33.442","13.548","109.296","89.569"
"4","28","18","0","4","11.1","0.3","0.2","3.704","11.235","10.35","0"
"4","28","19","0","0","10","0.4","0.2","0","10","0","0"
"4","28","20","0","0","9.4","0.7","0.2","0","9.4","0","0"
"4","28","21","0","0","8.9","0.9","0.2","0","8.9","0","0"
"4","28","22","0","0","8.3","1.1","0.2","0","8.3","0","0"
"4","28","23","0","0","7.6","1.2","0.2","0","7.6","0","0"
"4","29","0","0","0","6.7","1.2","0.2","0","6.7","0","0"
"4","29","1","0","0","6.1","1.2","0.2","0","6.1","0","0"
"4","29","2","0","0","5.6","1.1","0.2","0","5.6","0","0"
"4","29","3","0","0","5.3","0.9","0.2","0","5.3","0","0"
"4","29","4","0","0","5.3","0.9","0.2","0","5.3","0","0"
"4","29","5","214","31","6.3","1.1","0.2","31.956","7.184","84.019","65.188"
"4","29","6","516","66","8","1.5","0.2","193.301","13.078","605.703","568.387"
"4","29","7","684","86","10.4","2.1","0.2","403.865","20.052","1406.174","1340.493"
"4","29","8","107","308","11.8","2.6","0.2","373.073","19.889","1284.496","1223.127"
"4","29","9","53","328","12.7","3.1","0.2","369.083","20.021","1257.489","1197.077"
"4","29","10","5","321","13.7","3.5","0.2","314.609","19.54","1061.617","1008.145"
"4","29","11","1","284","14.6","3.8","0.2","273.851","19.454","918.582","870.179"
"4","29","12","0","242","15","4.1","0.2","231.09","18.921","772.99","729.746"
"4","29","13","10","350","15.2","4.3","0.2","348.512","20.956","1173.11","1115.688"
"4","29","14","65","360","15","4.4","0.2","411.672","21.721","1397.465","1332.093"
"4","29","15","61","315","14.7","4.4","0.2","349.882","20.424","1198.835","1140.502"
"4","29","16","761","87","14","4.1","0.2","429.694","21.346","1485.171","1416.692"
"4","29","17","625","74","12.9","3.5","0.2","218.93","16.845","667.335","627.835"
"4","29","18","372","49","10.9","2.5","0.2","49.348","11.93","135.556","114.898"
"4","29","19","0","0","9.5","3","0.2","0","9.5","0","0"
"4","29","20","0","0","9.8","4.2","0.2","0","9.8","0","0"
"4","29","21","0","0","9.8","4.6","0.2","0","9.8","0","0"
"4","29","22","0","0","9.7","4.9","0.2","0","9.7","0","0"
"4","29","23","0","0","9.5","5.1","0.2","0","9.5","0","0"
"4","30","0","0","0","9.2","5.2","0.2","0","9.2","0","0"
"4","30","1","0","0","8.8","5.1","0.2","0","8.8","0","0"
"4","30","2","0","0","8.4","5","0.2","0","8.4","0","0"
"4","30","3","0","0","8","4.7","0.2","0","8","0","0"
"4","30","4","0","0","7.8","4.4","0.2","0","7.8","0","0"
"4","30","5","0","13","8.3","4.4","0.2","12.054","8.496","36.917","19.755"
"4","30","6","1","47","9.8","4.8","0.2","43.943","10.484","147.217","126.146"
"4","30","7","361","166","11.7","5.4","0.2","330.665","16.474","1160.271","1103.304"
"4","30","8","264","249","13.2","5.7","0.2","424.989","19.118","1479.252","1410.982"
"4","30","9","378","283","14.1","5.9","0.2","596.673","22.21","2050.576","1962.061"
"4","30","10","219","359","14.8","6.2","0.2","568.239","22.251","1934.092","1849.705"
"4","30","11","247","380","15.4","6.3","0.2","642.176","23.726","2171.269","2078.478"
"4","30","12","172","392","15.7","6.2","0.2","571.814","23.19","1931.933","1847.622"
"4","30","13","88","367","15.6","5.9","0.2","447.985","21.666","1517.117","1447.505"
"4","30","14","0","123","15.1","5.5","0.2","115.218","16.734","382.604","353.193"
"4","30","15","78","265","14.3","5","0.2","308.924","18.974","1062.507","1009.004"
"4","30","16","12","151","13.6","4.7","0.2","147.115","15.916","503.522","469.826"
"4","30","17","19","124","12.7","4.2","0.2","118.918","14.702","404.641","374.449"
"4","30","18","0","9","11.8","3.7","0.2","8.341","11.949","24.45","7.73"
"4","30","19","0","0","11.2","3.7","0.2","0","11.2","0","0"
"4","30","20","0","0","11","4","0.2","0","11","0","0"
"4","30","21","0","0","10.7","4.1","0.2","0","10.7","0","0"
"4","30","22","0","0","10.4","3.6","0.2","0","10.4","0","0"
"4","30","23","0","0","10","3.3","0.2","0","10","0","0"
"5","1","0","0","0","7.4","1.4","0.2","0","7.4","0","0"
"5","1","1","0","0","7.6","1.3","0.2","0","7.6","0","0"
"5","1","2","0","0","7.9","1.1","0.2","0","7.9","0","0"
"5","1","3","0","0","8.3","1","0.2","0","8.3","0","0"
"5","1","4","0","0","8.6","0.9","0.2","0","8.6","0","0"
"5","1","5","0","5","9.2","1.1","0.2","4.631","9.337","13.555","0"
"5","1","6","0","18","10.1","1.2","0.2","16.701","10.586","53.677","35.92"
"5","1","7","0","6","11","1.1","0.2","5.569","11.166","16.863","0.411"
"5","1","8","1","94","12","0.8","0.2","88.288","14.831","294.658","268.363"
"5","1","9","2","141","13.1","0.7","0.2","134.035","17.507","446.033","414.374"
"5","1","10","8","242","14","0.9","0.2","238.116","21.412","791.681","747.774"
"5","1","11","23","322","14.5","1.2","0.2","332.895","24.108","1103.664","1048.703"
"5","1","12","40","349","14.5","1.3","0.2","388.809","25.461","1288.083","1226.587"
"5","1","13","26","319","14.3","1.2","0.2","331.095","23.864","1101.665","1046.775"
"5","1","14","38","299","14","1.2","0.2","326.017","23.432","1092.572","1038.003"
"5","1","15","18","222","13.7","1.3","0.2","222.341","19.993","752.414","709.899"
"5","1","16","69","221","13.4","1.5","0.2","243.113","19.986","832.297","786.952"
"5","1","17","25","141","12.9","1.5","0.2","135.776","16.574","460.381","428.214"
"5","1","18","0","4","11.9","1.5","0.2","3.704","11.999","10.479","0"
"5","1","19","0","0","10.8","1.9","0.2","0","10.8","0","0"
"5","1","20","0","0","10.5","2.6","0.2","0","10.5","0","0"
"5","1","21","0","0","10.4","3.2","0.2","0","10.4","0","0"
"5","1","22","0","0","10.1","3.4","0.2","0","10.1","0","0"
"5","1","23","0","0","9.8","3.6","0.2","0","9.8","0","0"
"5","2","0","0","0","9.3","3.6","0.2","0","9.3","0","0"
"5","2","1","0","0","8.8","3.6","0.2","0","8.8","0","0"
"5","2","2","0","0","8.5","3.6","0.2","0","8.5","0","0"
"5","2","3","0","0","8.3","3.8","0.2","0","8.3","0","0"
"5","2","4","0","0","8.2","3.9","0.2","0","8.2","0","0"
"5","2","5","0","8","8.3","4","0.2","7.413","8.427","22.363","5.716"
"5","2","6","0","7","8.9","4.5","0.2","6.491","9.005","20.118","3.551"
"5","2","7","0","97","9.9","4.7","0.2","90.498","11.324","309.573","282.749"
"5","2","8","0","133","11.2","4.7","0.2","124.714","13.158","424.28","393.392"
"5","2","9","0","156","12.2","4.7","0.2","146.842","14.5","495.851","462.427"
"5","2","10","1","300","12.8","4.6","0.2","289.447","17.388","981.8","931.157"
"5","2","11","5","346","13.1","4.6","0.2","339.836","18.484","1149.962","1093.36"
"5","2","12","0","162","13.3","4.5","0.2","152.814","15.753","510.393","476.454"
"5","2","13","0","225","13.2","4.5","0.2","214.065","16.639","722.212","680.767"
"5","2","14","0","123","12.7","4.5","0.2","115.204","14.553","385.769","356.246"
"5","2","15","0","62","12.2","4.5","0.2","57.722","13.131","190.768","168.154"
"5","2","16","0","69","11.6","4.3","0.2","64.219","12.667","215.724","192.226"
"5","2","17","0","42","10.8","3.7","0.2","39.031","11.508","129.652","109.203"
"5","2","18","0","8","9.3","2.8","0.2","7.413","9.454","22.061","5.425"
"5","2","19","0","1","7.4","2.4","0.2","0","7.4","0","0"
"5","2","20","0","0","6.2","2.5","0.2","0","6.2","0","0"
"5","2","21","0","0","5.1","2.4","0.2","0","5.1","0","0"
"5","2","22","0","0","4.2","2.2","0.2","0","4.2","0","0"
"5","2","23","0","0","3.4","2.1","0.2","0","3.4","0","0"
"5","3","0","0","0","2.7","1.9","0.2","0","2.7","0","0"
"5","3","1","0","0","2.1","1.7","0.2","0","2.1","0","0"
"5","3","2","0","0","1.5","1.6","0.2","0","1.5","0","0"
"5","3","3","0","0","1.1","1.5","0.2","0","1.1","0","0"
"5","3","4","0","0","1.3","1.6","0.2","0","0","0","0"
"5","3","5","348","34","3.3","2.2","0.2","43.436","4.207","105.309","85.723"
"5","3","6","624","62","5.7","2.7","0.2","223.233","10.32","711.423","670.36"
"5","3","7","765","79","8","2.7","0.2","441.417","17.434","1557.968","1486.908"
"5","3","8","848","91","9.4","2.4","0.2","653.858","24.175","2267.153","2170.965"
"5","3","9","899","98","10.5","2.2","0.2","828.991","29.924","2790.775","2676.032"
"5","3","10","923","103","11.6","2","0.2","951.973","34.78","3125.473","2998.871"
"5","3","11","935","107","12.5","1.8","0.2","1017.551","38.306","3283.534","3151.331"
"5","3","12","927","111","13.1","1.6","0.2","1011.966","39.894","3245.296","3114.448"
"5","3","13","913","112","13.6","1.6","0.2","946.191","38.668","3059.774","2935.5"
"5","3","14","887","106","13.7","1.5","0.2","818.121","35.892","2692.104","2580.858"
"5","3","15","846","98","13.5","1.5","0.2","647.755","31.104","2188.257","2094.864"
"5","3","16","776","88","13","1.4","0.2","442.701","25.28","1510.406","1441.032"
"5","3","17","648","74","12","1.1","0.2","229.423","18.604","700.432","659.759"
"5","3","18","427","51","10","0.8","0.2","55.745","11.665","146.856","125.798"
"5","3","19","65","10","7.7","1","0.2","0","7.7","0","0"
"5","3","20","0","0","6.4","1.1","0.2","0","6.4","0","0"
"5","3","21","0","0","5.5","1.1","0.2","0","5.5","0","0"
"5","3","22","0","0","4.7","1.2","0.2","0","4.7","0","0"
"5","3","23","0","0","4.2","1.2","0.2","0","4.2","0","0"
"5","4","0","0","0","3.7","1.2","0.2","0","3.7","0","0"
"5","4","1","0","0","3.3","1.2","0.2","0","3.3","0","0"
"5","4","2","0","0","3","1.2","0.2","0","3","0","0"
"5","4","3","0","0","3","1.2","0.2","0","3","0","0"
"5","4","4","0","0","3.5","1.2","0.2","0","0","0","0"
"5","4","5","0","4","5.3","1.5","0.2","3.705","5.4","11.04","0"
"5","4","6","105","131","7.2","2.2","0.2","150.149","10.693","513.533","479.482"
"5","4","7","259","194","9.1","2.3","0.2","313.479","16.302","1098.798","1044.009"
"5","4","8","400","214","11.1","2.2","0.2","485.905","22.481","1677.73","1602.427"
"5","4","9","496","235","12.7","1.9","0.2","652.245","28.899","2190.656","2097.178"
"5","4","10","439","275","13.7","1.9","0.2","700.071","31.058","2318.321","2220.32"
"5","4","11","542","278","14.3","1.9","0.2","829.05","34.852","2701.588","2590.006"
"5","4","12","830","149","14.8","1.9","0.2","967.49","38.819","3113.773","2987.586"
"5","4","13","837","135","15.3","2","0.2","909.145","37.43","2952.74","2832.258"
"5","4","14","820","125","15.6","2.1","0.2","790.387","34.482","2612.951","2504.51"
